proposal_id,person_id,label
P0050,U3799,1
P0050,U1899,1
P0050,U4730,1
P0050,U2383,1
P0050,U0677,1
P0050,U0317,0
P0050,U4100,0
P0050,U0371,0
P0050,U4558,0
P0050,U1266,0
P0050,U1249,0
P0050,U0692,0
P0050,U3170,0
P0051,U2052,1
P0051,U4313,1
P0051,U2157,1
P0051,U0872,1
P0051,U1280,0
P0051,U0309,0
P0051,U1363,0
P0051,U0788,0
P0051,U4728,0
P0051,U3286,0
P0052,U1916,1
P0052,U1174,1
P0052,U2429,1
P0052,U0151,1
P0052,U3904,0
P0052,U0011,0
P0052,U0288,0
P0052,U2075,0
P0052,U2458,0
P0052,U4287,0
P0052,U1196,0
P0052,U3867,0
P0052,U2170,0
P0052,U4272,0
P0053,U0686,1
P0053,U1216,1
P0053,U0176,1
P0053,U4803,1
P0053,U3648,1
P0053,U1642,1
P0053,U1540,0
P0053,U1742,0
P0053,U2861,0
P0053,U4990,0
P0053,U3660,0
P0053,U1054,0
P0054,U2396,1
P0054,U4476,1
P0054,U4056,1
P0054,U0102,1
P0054,U0362,1
P0054,U3377,0
P0054,U2125,0
P0054,U3613,0
P0054,U3632,0
P0054,U0479,0
P0054,U2606,0
P0054,U2908,0
P0055,U3363,1
P0055,U4837,1
P0055,U3548,1
P0055,U2981,1
P0055,U0485,0
P0055,U4804,0
P0055,U1383,0
P0055,U2127,0
P0055,U2202,0
P0055,U2167,0
P0055,U1189,0
P0055,U0270,0
P0056,U1437,1
P0056,U2040,1
P0056,U4379,1
P0056,U4965,1
P0056,U4327,1
P0056,U4978,0
P0056,U4607,0
P0056,U2547,0
P0056,U1553,0
P0056,U0251,0
P0056,U0224,0
P0056,U3269,0
P0057,U3987,1
P0057,U1327,1
P0057,U4657,1
P0057,U2549,1
P0057,U1775,0
P0057,U2979,0
P0057,U4045,0
P0057,U2766,0
P0057,U3116,0
P0057,U3261,0
P0057,U3439,0
P0057,U2013,0
P0058,U1176,1
P0058,U1123,1
P0058,U2688,1
P0058,U2946,1
P0058,U0733,1
P0058,U0700,0
P0058,U0200,0
P0058,U4833,0
P0058,U3133,0
P0058,U4966,0
P0058,U3232,0
P0059,U3454,1
P0059,U0173,1
P0059,U4336,1
P0059,U3321,0
P0059,U0145,0
P0059,U4580,0
P0059,U4298,0
P0059,U1226,0
P0059,U0271,0
P0059,U4432,0
P0059,U0217,0
P0059,U0026,0
P0060,U4338,1
P0060,U4848,1
P0060,U1906,1
P0060,U1953,1
P0060,U2378,1
P0060,U3488,0
P0060,U2597,0
P0060,U0625,0
P0060,U0675,0
P0060,U1204,0
P0060,U2337,0
P0061,U3415,1
P0061,U3075,1
P0061,U2139,1
P0061,U4582,0
P0061,U3437,0
P0061,U3567,0
P0061,U4074,0
P0061,U1221,0
P0061,U1076,0
P0061,U1632,0
P0062,U3046,1
P0062,U4546,1
P0062,U4238,1
P0062,U2062,1
P0062,U0104,1
P0062,U3000,0
P0062,U3974,0
P0062,U1087,0
P0062,U4957,0
P0062,U4743,0
P0062,U4781,0
P0062,U0008,0
P0062,U0868,0
P0062,U0583,0
P0063,U1685,1
P0063,U4953,1
P0063,U0206,1
P0063,U4085,1
P0063,U4158,1
P0063,U0197,1
P0063,U0440,0
P0063,U1265,0
P0063,U4770,0
P0063,U1244,0
P0063,U4996,0
P0063,U0866,0
P0063,U1523,0
P0063,U3232,0
P0063,U2815,0
P0064,U3031,1
P0064,U3734,1
P0064,U0486,1
P0064,U3393,1
P0064,U0298,1
P0064,U0163,1
P0064,U3289,0
P0064,U4859,0
P0064,U0343,0
P0064,U0792,0
P0064,U1130,0
P0064,U2993,0
P0064,U4579,0
P0065,U4201,1
P0065,U4613,1
P0065,U0996,1
P0065,U2880,1
P0065,U0211,1
P0065,U2176,0
P0065,U4200,0
P0065,U3073,0
P0065,U0669,0
P0065,U1016,0
P0065,U3315,0
P0065,U0852,0
P0065,U2141,0
P0066,U0106,1
P0066,U2160,1
P0066,U2394,1
P0066,U3692,0
P0066,U0230,0
P0066,U3170,0
P0066,U4537,0
P0066,U2705,0
P0066,U4996,0
P0066,U4129,0
P0066,U4969,0
P0067,U3805,1
P0067,U2133,1
P0067,U2744,1
P0067,U4460,1
P0067,U4808,1
P0067,U4584,1
P0067,U3118,0
P0067,U4596,0
P0067,U2261,0
P0067,U3419,0
P0067,U4115,0
P0067,U3949,0
P0067,U3789,0
P0067,U2154,0
P0068,U3763,1
P0068,U1077,1
P0068,U2047,1
P0068,U1101,1
P0068,U3838,1
P0068,U4672,1
P0068,U1722,0
P0068,U3508,0
P0068,U0712,0
P0068,U2927,0
P0068,U4043,0
P0068,U4474,0
P0069,U3041,1
P0069,U2079,1
P0069,U3825,1
P0069,U3270,1
P0069,U3708,1
P0069,U3011,1
P0069,U3692,0
P0069,U2116,0
P0069,U4990,0
P0069,U4368,0
P0069,U4059,0
P0069,U2309,0
P0070,U3827,1
P0070,U4030,1
P0070,U1320,1
P0070,U3673,1
P0070,U3263,0
P0070,U3617,0
P0070,U4368,0
P0070,U1794,0
P0070,U3261,0
P0070,U3313,0
P0070,U2089,0
P0071,U4520,1
P0071,U1361,1
P0071,U2523,1
P0071,U0843,1
P0071,U2613,0
P0071,U0346,0
P0071,U3896,0
P0071,U0113,0
P0071,U0739,0
P0071,U3500,0
P0072,U3816,1
P0072,U3927,1
P0072,U0649,1
P0072,U4456,1
P0072,U3794,0
P0072,U1827,0
P0072,U2758,0
P0072,U0307,0
P0072,U2538,0
P0072,U1970,0
P0072,U1045,0
P0072,U4885,0
P0073,U0495,1
P0073,U2079,1
P0073,U2870,1
P0073,U0294,0
P0073,U1075,0
P0073,U0115,0
P0073,U2270,0
P0073,U1816,0
P0073,U2791,0
P0074,U1686,1
P0074,U1134,1
P0074,U3952,1
P0074,U3838,1
P0074,U4375,1
P0074,U4452,0
P0074,U4246,0
P0074,U1914,0
P0074,U0425,0
P0074,U1699,0
P0074,U4816,0
P0074,U4544,0
P0074,U1385,0
P0075,U1284,1
P0075,U0967,1
P0075,U1535,1
P0075,U2238,0
P0075,U1393,0
P0075,U4305,0
P0075,U4482,0
P0075,U2701,0
P0075,U4385,0
P0076,U3900,1
P0076,U0433,1
P0076,U4468,1
P0076,U0221,1
P0076,U0529,0
P0076,U0030,0
P0076,U1464,0
P0076,U4200,0
P0076,U0472,0
P0076,U3451,0
P0076,U0008,0
P0077,U0322,1
P0077,U4910,1
P0077,U2887,1
P0077,U1825,0
P0077,U3091,0
P0077,U4406,0
P0077,U4105,0
P0077,U0107,0
P0077,U0194,0
P0077,U0609,0
P0078,U0891,1
P0078,U0627,1
P0078,U3395,1
P0078,U0741,1
P0078,U4842,1
P0078,U1722,0
P0078,U4272,0
P0078,U3435,0
P0078,U1851,0
P0078,U4438,0
P0078,U0451,0
P0078,U0310,0
P0078,U4683,0
P0079,U2179,1
P0079,U1387,1
P0079,U2160,1
P0079,U3518,1
P0079,U0641,1
P0079,U2686,1
P0079,U1958,0
P0079,U0113,0
P0079,U0581,0
P0079,U0617,0
P0079,U4227,0
P0079,U3448,0
P0079,U4647,0
P0079,U3790,0
P0079,U3758,0
P0079,U3265,0
P0080,U4878,1
P0080,U1299,1
P0080,U1155,1
P0080,U0847,0
P0080,U0023,0
P0080,U0107,0
P0080,U1266,0
P0080,U0165,0
P0080,U1063,0
P0080,U4790,0
P0081,U4058,1
P0081,U4830,1
P0081,U4905,1
P0081,U0658,1
P0081,U1810,1
P0081,U1917,1
P0081,U0310,0
P0081,U3700,0
P0081,U4274,0
P0081,U4916,0
P0081,U4586,0
P0081,U1608,0
P0081,U2507,0
P0081,U4804,0
P0081,U1320,0
P0081,U4133,0
P0082,U3855,1
P0082,U2709,1
P0082,U0786,1
P0082,U1205,1
P0082,U4604,1
P0082,U1015,0
P0082,U1881,0
P0082,U0252,0
P0082,U3297,0
P0082,U0883,0
P0082,U2529,0
P0083,U3187,1
P0083,U4263,1
P0083,U3317,1
P0083,U4456,1
P0083,U0851,1
P0083,U0036,1
P0083,U3169,0
P0083,U1579,0
P0083,U1587,0
P0083,U2492,0
P0083,U3850,0
P0083,U3835,0
P0084,U0935,1
P0084,U3894,1
P0084,U3252,1
P0084,U0178,0
P0084,U1986,0
P0084,U2446,0
P0084,U2877,0
P0084,U1727,0
P0084,U4632,0
P0084,U2425,0
P0084,U0847,0
P0084,U3386,0
P0085,U3246,1
P0085,U1353,1
P0085,U4316,1
P0085,U4790,0
P0085,U1631,0
P0085,U2034,0
P0085,U1889,0
P0085,U0851,0
P0085,U2154,0
P0085,U3622,0
P0085,U1978,0
P0085,U2555,0
P0086,U2170,1
P0086,U4837,1
P0086,U4133,1
P0086,U3732,1
P0086,U4758,1
P0086,U0762,0
P0086,U4934,0
P0086,U3791,0
P0086,U1974,0
P0086,U1935,0
P0086,U4754,0
P0086,U1758,0
P0087,U3882,1
P0087,U0223,1
P0087,U3092,1
P0087,U1951,0
P0087,U0771,0
P0087,U4039,0
P0087,U3017,0
P0087,U0004,0
P0087,U1015,0
P0087,U3118,0
P0088,U3894,1
P0088,U4326,1
P0088,U3964,1
P0088,U4833,0
P0088,U4436,0
P0088,U1161,0
P0088,U2773,0
P0088,U1827,0
P0088,U0814,0
P0088,U3889,0
P0089,U2950,1
P0089,U1267,1
P0089,U0794,1
P0089,U3165,0
P0089,U3136,0
P0089,U1774,0
P0089,U1156,0
P0089,U3397,0
P0089,U4041,0
P0089,U4778,0
P0089,U2086,0
P0089,U2466,0
P0089,U0265,0
P0090,U3798,1
P0090,U1490,1
P0090,U0667,1
P0090,U2633,0
P0090,U2140,0
P0090,U2138,0
P0090,U4440,0
P0090,U4870,0
P0090,U3935,0
P0091,U2352,1
P0091,U4370,1
P0091,U3526,1
P0091,U4972,0
P0091,U4280,0
P0091,U0610,0
P0091,U4952,0
P0091,U3077,0
P0091,U2559,0
P0091,U1172,0
P0091,U0278,0
P0091,U3065,0
P0091,U0713,0
P0092,U3199,1
P0092,U4709,1
P0092,U0431,1
P0092,U3370,1
P0092,U3729,1
P0092,U2160,1
P0092,U4124,0
P0092,U3232,0
P0092,U2337,0
P0092,U0883,0
P0092,U3941,0
P0092,U4661,0
P0092,U3319,0
P0092,U3523,0
P0092,U4745,0
P0093,U2672,1
P0093,U3440,1
P0093,U3082,1
P0093,U1270,1
P0093,U2398,1
P0093,U4488,1
P0093,U0145,0
P0093,U4210,0
P0093,U0902,0
P0093,U4505,0
P0093,U0866,0
P0093,U1984,0
P0093,U4275,0
P0093,U2202,0
P0093,U4964,0
P0093,U1981,0
P0094,U2495,1
P0094,U1830,1
P0094,U3483,1
P0094,U0121,1
P0094,U3491,0
P0094,U4280,0
P0094,U4702,0
P0094,U0776,0
P0094,U1260,0
P0094,U1840,0
P0094,U2441,0
P0094,U2392,0
P0094,U2788,0
P0095,U0165,1
P0095,U2572,1
P0095,U3953,1
P0095,U4476,1
P0095,U0971,1
P0095,U3006,1
P0095,U0735,0
P0095,U4721,0
P0095,U1958,0
P0095,U1418,0
P0095,U4570,0
P0095,U3550,0
P0095,U2292,0
P0095,U0703,0
P0095,U0664,0
P0096,U0105,1
P0096,U0640,1
P0096,U0995,1
P0096,U0070,1
P0096,U4859,0
P0096,U4128,0
P0096,U2231,0
P0096,U4337,0
P0096,U3572,0
P0096,U0734,0
P0096,U3174,0
P0096,U2002,0
P0096,U0814,0
P0097,U0220,1
P0097,U3191,1
P0097,U2759,1
P0097,U4558,0
P0097,U0184,0
P0097,U2851,0
P0097,U3104,0
P0097,U4969,0
P0097,U4660,0
P0098,U0946,1
P0098,U2174,1
P0098,U0602,1
P0098,U4088,1
P0098,U3387,0
P0098,U2534,0
P0098,U2291,0
P0098,U3669,0
P0098,U3676,0
P0098,U2985,0
P0099,U0822,1
P0099,U3733,1
P0099,U1011,1
P0099,U1544,1
P0099,U3423,1
P0099,U4454,0
P0099,U0263,0
P0099,U1063,0
P0099,U2576,0
P0099,U4435,0
P0099,U1555,0
P0099,U4801,0
P0100,U4895,1
P0100,U0586,1
P0100,U2492,1
P0100,U1101,1
P0100,U2581,1
P0100,U1669,0
P0100,U3991,0
P0100,U0776,0
P0100,U0674,0
P0100,U3023,0
P0100,U2597,0
P0100,U0170,0
P0100,U3737,0
P0100,U0724,0
P0101,U2035,1
P0101,U2346,1
P0101,U4183,1
P0101,U0793,1
P0101,U0890,0
P0101,U3789,0
P0101,U0687,0
P0101,U3174,0
P0101,U3098,0
P0101,U3522,0
P0101,U0168,0
P0101,U3664,0
P0101,U0346,0
P0102,U1109,1
P0102,U1002,1
P0102,U0907,1
P0102,U3619,1
P0102,U4651,0
P0102,U0674,0
P0102,U1951,0
P0102,U2666,0
P0102,U3136,0
P0102,U4135,0
P0102,U2670,0
P0102,U4006,0
P0102,U1986,0
P0103,U0053,1
P0103,U1005,1
P0103,U3979,1
P0103,U2869,1
P0103,U1556,1
P0103,U3802,1
P0103,U4745,0
P0103,U4754,0
P0103,U0248,0
P0103,U0963,0
P0103,U0217,0
P0103,U1505,0
P0103,U3664,0
P0104,U3803,1
P0104,U3186,1
P0104,U0161,1
P0104,U3595,1
P0104,U0358,0
P0104,U2904,0
P0104,U3278,0
P0104,U4277,0
P0104,U1259,0
P0104,U0331,0
P0104,U2388,0
P0104,U0454,0
P0104,U2176,0
P0105,U0012,1
P0105,U3719,1
P0105,U4653,1
P0105,U2932,1
P0105,U2877,0
P0105,U4717,0
P0105,U4984,0
P0105,U2571,0
P0105,U3789,0
P0105,U2666,0
P0105,U2784,0
P0105,U3273,0
P0106,U4955,1
P0106,U2184,1
P0106,U0642,1
P0106,U2848,1
P0106,U0824,0
P0106,U2080,0
P0106,U2977,0
P0106,U2670,0
P0106,U1300,0
P0106,U2321,0
P0106,U0079,0
P0106,U4577,0
P0106,U3167,0
P0106,U1719,0
P0107,U1129,1
P0107,U0131,1
P0107,U1193,1
P0107,U4305,0
P0107,U1061,0
P0107,U0909,0
P0107,U4818,0
P0107,U4375,0
P0107,U2400,0
P0107,U3169,0
P0108,U2865,1
P0108,U0016,1
P0108,U2901,1
P0108,U3303,1
P0108,U4853,1
P0108,U4149,1
P0108,U3014,0
P0108,U4544,0
P0108,U1363,0
P0108,U4277,0
P0108,U2395,0
P0108,U0088,0
P0109,U1070,1
P0109,U1062,1
P0109,U1495,1
P0109,U2190,1
P0109,U4923,1
P0109,U0195,0
P0109,U1482,0
P0109,U0406,0
P0109,U1247,0
P0109,U0440,0
P0109,U2392,0
P0109,U2466,0
P0109,U2364,0
P0109,U1722,0
P0110,U4920,1
P0110,U4626,1
P0110,U4559,1
P0110,U3111,0
P0110,U0208,0
P0110,U4606,0
P0110,U2249,0
P0110,U0082,0
P0110,U2465,0
P0110,U4683,0
P0111,U2178,1
P0111,U1901,1
P0111,U1558,1
P0111,U2282,0
P0111,U0751,0
P0111,U3343,0
P0111,U0184,0
P0111,U2106,0
P0111,U0386,0
P0111,U4699,0
P0111,U4213,0
P0112,U0455,1
P0112,U1175,1
P0112,U1837,1
P0112,U2685,1
P0112,U1258,0
P0112,U3104,0
P0112,U1638,0
P0112,U2481,0
P0112,U1199,0
P0112,U4190,0
P0112,U4505,0
P0112,U3712,0
P0112,U1172,0
P0113,U2183,1
P0113,U0696,1
P0113,U2894,1
P0113,U0205,1
P0113,U3719,1
P0113,U0646,1
P0113,U0788,0
P0113,U4323,0
P0113,U3078,0
P0113,U1242,0
P0113,U1381,0
P0113,U3792,0
P0113,U1918,0
P0113,U0859,0
P0113,U3869,0
P0113,U4980,0
P0114,U0869,1
P0114,U1455,1
P0114,U1812,1
P0114,U4122,1
P0114,U4225,1
P0114,U0810,0
P0114,U0410,0
P0114,U3255,0
